Date;Time of day;Germany/Austria/Luxembourg[Euro/MWh];Denmark 1[Euro/MWh];Denmark 2[Euro/MWh];France[Euro/MWh];Northern Italy[Euro/MWh];Netherlands[Euro/MWh];Poland[Euro/MWh];Sweden 4[Euro/MWh];Switzerland[Euro/MWh];Slovenia[Euro/MWh];Czech Republic[Euro/MWh];Hungary[Euro/MWh]
Sep 8, 2017;11:00 PM;28.87;28.87;29.59;30.29;47.61;31;-;29.59;37.05;47.61;27.2;31.88
Sep 9, 2017;12:00 AM;27.95;29.51;29.51;28.45;47.15;30.48;-;29.51;33.95;47.15;21.77;45.03
Sep 9, 2017;1:00 AM;21.85;29.34;29.34;25.05;45.04;39.9;-;29.34;28.03;39.01;19.65;37.06
Sep 9, 2017;2:00 AM;21.09;29.02;29.02;23.05;45.04;32.4;-;29.02;26.26;45.04;15.73;33.98
Sep 9, 2017;3:00 AM;21.03;28.88;28.88;22.55;44;29.84;-;28.88;22.37;44;15.77;33.53
Sep 9, 2017;4:00 AM;21.08;28.65;28.65;22.55;43.87;29.6;-;28.65;20.73;43.87;15.48;33.07
Sep 9, 2017;5:00 AM;25.23;28.77;28.77;26.67;44;33.56;-;28.77;19.28;44;18.23;38.03
Sep 9, 2017;6:00 AM;27.45;28.67;28.99;29.64;45.04;40.1;-;28.99;22.65;45.04;24.07;44.71
Sep 9, 2017;7:00 AM;29.93;29.93;30.72;30.21;45.88;31.6;-;30.72;28.07;45.88;27;46.71
Sep 9, 2017;8:00 AM;34.1;34.1;33.32;34.79;47.14;38.12;-;33.32;30.29;47.14;32.01;49.19
Sep 9, 2017;9:00 AM;37.08;37.08;37.08;38.64;47.14;46.23;-;37.08;33.55;47.14;33.84;46.81
Sep 9, 2017;10:00 AM;37.17;37.17;37.17;41.89;44.87;64.9;-;37.17;34.65;44.87;33.96;45.01
Sep 9, 2017;11:00 AM;38.68;38.68;38.68;42.02;42.17;58.25;-;38.68;35.07;42.17;33.6;42.8
Sep 9, 2017;12:00 PM;36.26;36.26;36.26;38.82;38.99;51.44;-;36.26;35.18;38.99;31.47;41.56
Sep 9, 2017;1:00 PM;33.1;33.1;33.1;35.03;35.99;44.59;-;33.1;35.08;35.99;29.68;38.58
Sep 9, 2017;2:00 PM;29.88;29.88;31.83;31.8;35.18;41.26;-;31.83;33.5;35.18;27.98;37.93
Sep 9, 2017;3:00 PM;30.85;30.85;31.84;30.85;37.78;30.85;-;31.84;32.01;37.78;28.53;38.05
Sep 9, 2017;4:00 PM;32.87;32.87;32.87;32.87;42.15;32.87;-;32.87;32.09;42.15;30.2;39.26
Sep 9, 2017;5:00 PM;34.54;34.54;34.54;34.54;44.48;34.54;-;34.54;32.54;44.48;33.68;43.61
Sep 9, 2017;6:00 PM;36.21;36.21;36.21;35.55;47.14;36.21;-;36.21;34.65;47.14;36;46.62
Sep 9, 2017;7:00 PM;39.08;39.08;39.08;38.45;51.7;39.08;-;39.08;37.51;51.7;39;52.52
Sep 9, 2017;8:00 PM;41.53;41.53;41.53;41.53;51.78;41.53;-;41.53;39.42;51.78;39.09;52.87
Sep 9, 2017;9:00 PM;38.99;38.99;38.99;39.51;47.28;42;-;36.37;39.09;47.28;37;48.79
Sep 9, 2017;10:00 PM;38.94;38.94;38.94;38.94;44.02;38.94;-;33.51;37.59;42.2;34;45.25
Sep 9, 2017;11:00 PM;36.81;36.81;36.81;36.81;42.31;36.81;-;30.62;35.89;36.81;30.5;37.04
Sep 10, 2017;12:00 AM;31.06;31.06;31.06;31.06;42.17;31.06;-;31.06;33.32;31.06;32.46;32.46
Sep 10, 2017;1:00 AM;29.56;29.56;29.56;29.56;39.17;30.53;-;29.56;34.08;29.56;28.6;29.15
Sep 10, 2017;2:00 AM;28.23;28.23;28.23;28.23;38.7;29.16;-;28.23;29.95;28.23;27;28.04
Sep 10, 2017;3:00 AM;25.9;27.1;27.1;24.75;37.5;27.99;-;27.1;29.09;25.9;24.9;27.15
Sep 10, 2017;4:00 AM;23.73;27.05;27.05;21.41;37.11;27.94;-;27.05;26.54;23.73;23.6;26.79
Sep 10, 2017;5:00 AM;23.17;27.05;27.05;20.54;38.5;27.94;-;27.05;26.02;23.17;25.9;26.95
Sep 10, 2017;6:00 AM;25.92;26.87;26.87;23.95;38.74;29.56;-;26.87;27.11;25.92;25.5;27.83
Sep 10, 2017;7:00 AM;26.08;26.14;27.1;26.08;38.52;26.08;-;27.1;27.85;26.08;27.23;30.35
Sep 10, 2017;8:00 AM;29.89;29.89;30.04;29.89;39.2;29.89;-;30.04;27.4;31.3;30;36.65
Sep 10, 2017;9:00 AM;30.28;30.28;31.92;30.28;42.17;30.28;-;31.92;30.27;40.7;31.42;39.97
Sep 10, 2017;10:00 AM;29.8;29.8;33.59;29.8;45.44;29.8;-;33.59;30.29;42.5;30.76;40.88
Sep 10, 2017;11:00 AM;29.42;29.42;33.54;29.42;45.45;29.42;-;33.54;28.84;45.45;29.98;41.15
Sep 10, 2017;12:00 PM;24.8;25.31;33.09;25.41;42.5;28.44;-;33.09;28.54;42.5;26.6;39.92
Sep 10, 2017;1:00 PM;17.24;27.23;31.76;19.07;40.49;28.13;-;31.76;26.09;40.49;22.91;36.96
Sep 10, 2017;2:00 PM;8.93;27.3;31.03;8.93;40.49;28.2;-;31.03;21.06;40.1;20.56;37.35
Sep 10, 2017;3:00 PM;9.85;26.88;31.57;10.01;40.49;27.77;-;31.57;18.42;40.49;21.32;40.22
Sep 10, 2017;4:00 PM;10.51;27.28;31.36;10.51;42.17;28.18;-;31.36;16.26;40.7;21.8;43.06
Sep 10, 2017;5:00 PM;13.21;28.04;31.87;13.21;42.17;29.9;-;31.87;18.23;40.7;26.61;46.72
Sep 10, 2017;6:00 PM;23.28;27.03;32.82;22.48;43.28;30.8;-;32.82;23.57;43.28;29.48;47.98
Sep 10, 2017;7:00 PM;30.63;30.63;33.95;31.37;48.28;34.9;-;33.95;26.94;48.28;35;55.63
Sep 10, 2017;8:00 PM;29.7;29.7;33.84;32.36;51.3;45;-;33.84;32.28;51.3;35.99;54.58
Sep 10, 2017;9:00 PM;22.56;27.03;32.28;25.07;48.08;37;-;32.28;34.05;48.08;30.95;51.98
Sep 10, 2017;10:00 PM;18.05;18.05;29.97;22.6;43.51;31.9;-;29.97;31.49;31.2;27.22;41.1
Sep 10, 2017;11:00 PM;9.4;9.4;28.6;26.06;42.17;27.75;-;28.6;29.68;9.4;21.74;35.01
Sep 11, 2017;12:00 AM;0.43;0.43;27.1;12.93;39.56;27.4;-;27.1;21.41;32.6;9.24;21.75
Sep 11, 2017;1:00 AM;0;0;25.25;12.09;36.99;18.05;-;25.25;17.05;26.6;4.1;20.01
Sep 11, 2017;2:00 AM;-0.07;-0.07;24.89;7.85;36.1;19.54;-;24.89;14.04;4;0.75;12.98
Sep 11, 2017;3:00 AM;-2.32;-2.32;25.3;1.22;33;18.18;-;25.3;13.39;4;-1.2;16.23
Sep 11, 2017;4:00 AM;-2.77;-2.77;27.52;1.22;35;20.22;-;27.52;10.5;26.6;0;16.26
Sep 11, 2017;5:00 AM;4.23;4.23;27.94;7.5;39.15;23.18;-;27.94;16.49;26.6;9.19;21.33
Sep 11, 2017;6:00 AM;23.29;23.29;32.19;26.04;45;32.33;-;32.19;29.02;45;38;44.07
Sep 11, 2017;7:00 AM;32.9;32.9;37.97;36.46;49.59;53.06;-;37.97;31.17;49.59;38.91;50.58
Sep 11, 2017;8:00 AM;36.33;29.59;41.96;41.86;58.15;65.75;-;41.96;33.84;58.15;34;55.15
Sep 11, 2017;9:00 AM;36.02;29.72;42.06;38.89;58.07;50.1;-;42.06;32.41;58.07;33.5;55.51
Sep 11, 2017;10:00 AM;31.49;29.77;42.9;32.18;55.15;35;-;42.9;32.52;55.15;31.75;51.98
Sep 11, 2017;11:00 AM;33;29.75;42.08;33;52.54;33;-;42.08;32.37;52.54;29.75;51.06
Sep 11, 2017;12:00 PM;30.07;30.07;40.43;30.41;49.59;31.8;-;40.43;30.99;49.59;28.75;46.86
Sep 11, 2017;1:00 PM;23.78;28.46;40.43;25.51;52.25;32.5;-;40.43;28.94;52.25;28.25;46.72
Sep 11, 2017;2:00 PM;23.06;29.12;40.47;24.8;56.77;31.8;-;40.47;28.94;41.6;26.04;47.25
Sep 11, 2017;3:00 PM;21.98;28.51;38.76;23.97;66.28;32;-;38.76;26.09;38.3;26.8;45.24
Sep 11, 2017;4:00 PM;27.52;27.52;38.56;28.41;68.2;32;-;38.56;28.36;42.2;28.3;47.63
Sep 11, 2017;5:00 PM;30.63;30.63;39.68;30.88;62.01;31.9;-;39.68;30.21;38.9;29.6;45.84
Sep 11, 2017;6:00 PM;33.94;29.53;39.6;33.94;51;33.94;-;39.6;32.49;51;32.5;48.99
Sep 11, 2017;7:00 PM;37.75;29.48;42.07;37.75;58.97;37.75;-;42.07;35.02;58.97;34.25;54.09
Sep 11, 2017;8:00 PM;34.69;34.69;38.84;38.68;57.06;54.94;-;38.84;35.46;57.06;36.91;59.1
Sep 11, 2017;9:00 PM;30.04;30.04;33.64;35.01;49.59;53.5;-;33.64;30.23;49.59;29.58;46.07
Sep 11, 2017;10:00 PM;19.93;19.93;31.23;33.99;46.78;47.79;-;31.23;30.23;32.29;23;33.56
Sep 11, 2017;11:00 PM;9.36;9.36;28.25;36.12;44.94;37.16;-;28.25;29.1;9.36;10;21.2
Sep 12, 2017;12:00 AM;10.75;10.75;26.88;15.91;41.6;31.8;-;26.88;25.08;21;11.36;16.31
Sep 12, 2017;1:00 AM;9.03;9.03;25.67;14.52;37.39;30.8;-;25.67;25.08;9.03;9.99;9.99
Sep 12, 2017;2:00 AM;6.49;6.49;24.46;10.71;32.95;30;-;24.46;19.4;6.49;9;9
Sep 12, 2017;3:00 AM;5.33;5.33;24.21;9.19;36.1;26.67;-;24.21;14.54;5.33;8.76;8.76
Sep 12, 2017;4:00 AM;8.71;8.71;24.94;11.48;36;25.77;-;24.94;10.67;8.71;10.93;11.09
Sep 12, 2017;5:00 AM;14.9;14.9;27.01;17.19;38.67;27.9;-;27.01;11.06;14.9;17.79;20.59
Sep 12, 2017;6:00 AM;34.91;34.54;32.23;34.91;43.53;34.91;-;32.23;18.04;42.2;35;39.13
Sep 12, 2017;7:00 AM;40;36.47;36.47;40;47.27;40;-;36.47;31;47.27;38.95;47.63
Sep 12, 2017;8:00 AM;42.46;30.5;39.47;49.69;51;49.69;-;39.47;39.01;51;39.44;51.98
Sep 12, 2017;9:00 AM;39.98;30.42;39.5;48.78;53.1;54;-;39.5;39.98;53.1;37.45;55.56
Sep 12, 2017;10:00 AM;37.05;30.32;39.99;46.96;50.24;46.96;-;39.99;39.57;50.24;35.36;52
Sep 12, 2017;11:00 AM;36.65;30.16;39.73;45.01;49.59;45.01;-;39.73;39.54;49.59;33.95;50.74
Sep 12, 2017;12:00 PM;33.45;30.04;38.88;42.47;47.27;42.47;-;38.88;39.68;47.27;31.62;49.8
Sep 12, 2017;1:00 PM;30.49;30.49;33.78;41.7;47.27;41.7;-;33.78;39.41;47.27;34;49.22
Sep 12, 2017;2:00 PM;28.58;28.58;33.57;39.49;50.5;42.52;-;33.57;39.03;50.5;29.03;49.8
Sep 12, 2017;3:00 PM;29.62;29.62;33.52;35.83;53.99;39.9;-;33.52;37.94;53.99;36;48.01
Sep 12, 2017;4:00 PM;30.69;30.05;33.83;32.02;55.84;33.55;-;33.83;37;55.1;36;46.53
Sep 12, 2017;5:00 PM;35.25;30.2;35.36;35.44;50.51;36.39;-;35.36;33.32;50.51;37;46.69
Sep 12, 2017;6:00 PM;41.49;30.13;37.04;41.49;50.81;41.49;-;37.04;36.04;42.8;41.61;47.63
Sep 12, 2017;7:00 PM;45.89;30.2;39.42;45.89;63;45.89;-;39.42;40.91;63;44.55;58.97
Sep 12, 2017;8:00 PM;45.52;30.3;34.14;45.52;67.35;45.52;-;34.14;42.77;67.35;44.1;57.95
Sep 12, 2017;9:00 PM;36.94;30.24;32.58;36.94;50.5;36.94;-;32.58;42.29;46;39.19;47.16
Sep 12, 2017;10:00 PM;34.11;30.27;30.52;34.11;45;34.11;-;30.52;39;40.4;34.5;39.4
Sep 12, 2017;11:00 PM;28.1;28.1;28.86;28.1;42.92;28.1;-;28.86;35.8;37;27;32.2
Sep 13, 2017;12:00 AM;19.02;19.02;29.26;21.08;40.64;31;-;29.26;29.92;19.02;16.1;21.75
Sep 13, 2017;1:00 AM;12.08;12.08;26.57;14.77;39.18;27.44;-;26.57;20.07;12.08;12.2;13.57
Sep 13, 2017;2:00 AM;10.71;19.37;26.01;10.71;39.25;20.01;-;26.01;15.31;10.71;9.34;9.34
Sep 13, 2017;3:00 AM;5.48;10.55;26.12;2.94;39.25;10.21;-;26.12;12.33;5.48;3.88;4.93
Sep 13, 2017;4:00 AM;8.33;8.6;28.88;8.33;39.67;8.33;-;28.88;4.96;8.33;5.5;8.03
Sep 13, 2017;5:00 AM;14.01;21.95;31.1;14.01;44;25.5;-;31.1;4.99;25.36;12.8;30.32
Sep 13, 2017;6:00 AM;23.01;23.01;33.6;24.18;51.78;30.1;-;33.6;10.84;51.78;26;49.81
Sep 13, 2017;7:00 AM;28.72;35.27;50.09;30.06;58;32.4;-;50.09;22.09;58;35;59.96
Sep 13, 2017;8:00 AM;23.07;30.21;55.02;33.15;67;50.54;-;55.02;30.65;67;36;59.96
Sep 13, 2017;9:00 AM;15.92;30.04;50.05;33.43;61;55;-;50.05;34.22;58.1;30;61.06
Sep 13, 2017;10:00 AM;13.41;29.33;49.02;30.09;53.09;49.9;-;49.02;33.51;53.09;25;57.59
Sep 13, 2017;11:00 AM;12.73;28.98;42.46;29.9;51.78;45.69;-;42.46;34.91;51.78;27;57.31
Sep 13, 2017;12:00 PM;10.74;28.89;39.88;33.97;46.93;43.59;-;39.88;33.96;46.93;26.8;55.08
Sep 13, 2017;1:00 PM;12.06;28.9;39.25;36.28;46.08;37.4;-;39.25;33.96;46.08;25.32;54.92
Sep 13, 2017;2:00 PM;10.1;29.25;37.66;33.57;49.17;37.4;-;37.66;33.7;49.17;22;54.37
Sep 13, 2017;3:00 PM;9.18;29.43;36.66;20.51;51.8;33;-;36.66;30.97;51.8;26;55.18
Sep 13, 2017;4:00 PM;9.16;29.92;36.43;19.54;53.31;43.05;-;36.43;28.7;53.31;27;53.94
Sep 13, 2017;5:00 PM;9.12;34.98;36.73;26.01;55.15;43.8;-;36.73;25.7;55.15;25;51.48
Sep 13, 2017;6:00 PM;16.24;23.18;37.09;34.16;64.81;35.1;-;37.09;29.95;64.81;21.5;58.31
Sep 13, 2017;7:00 PM;16.03;28.21;38.82;30.64;75.65;34.9;-;38.82;33.6;75.65;25.74;72.27
Sep 13, 2017;8:00 PM;16.07;28.65;36.9;32.2;85;39.9;-;36.9;34.1;85;25;73.73
Sep 13, 2017;9:00 PM;12.06;12.06;33.26;33.21;60;40;-;33.26;34.83;60;17.15;52.92
Sep 13, 2017;10:00 PM;10.67;10.67;29.28;36.32;51.78;42.4;-;29.28;33.65;51.78;8;43.19
Sep 13, 2017;11:00 PM;8.6;8.6;26.1;34.51;46.93;46.83;-;26.1;33.51;42.2;-3.55;35.39
Sep 14, 2017;12:00 AM;-11.04;27.02;27.02;32.67;44;32.67;-;27.02;31.01;6.3;-5;47.98
Sep 14, 2017;1:00 AM;-4.92;26.56;26.56;22.01;39.15;38.45;-;26.56;25.4;5.13;-7;33.06
Sep 14, 2017;2:00 AM;-7.91;25.98;25.98;5.21;38.81;32;-;25.98;17.59;8;-10;12.17
Sep 14, 2017;3:00 AM;-7.1;26.57;26.57;1.94;39;29.4;-;26.57;8.58;5;-8;32.57
Sep 14, 2017;4:00 AM;-1.7;27.61;27.61;3.64;38.99;29.4;-;27.61;6.01;5;-2.2;36.75
Sep 14, 2017;5:00 AM;9.42;20.62;30.51;12.69;40.33;28.52;-;30.51;6.57;40.33;6.8;35.5
Sep 14, 2017;6:00 AM;31.08;31.52;34.87;31.08;47.32;31.08;-;34.87;11.56;47.32;29.15;55.38
Sep 14, 2017;7:00 AM;35.47;35.47;40.08;38.23;51.49;39.9;-;40.08;28.6;51.49;37.67;50.83
Sep 14, 2017;8:00 AM;36.98;36.98;48.95;43.62;52.5;47.91;-;48.95;38.15;52.5;38;52.04
Sep 14, 2017;9:00 AM;35.03;35.03;44.64;41.85;51.86;46.54;-;44.64;41.97;51.86;36.2;53.93
Sep 14, 2017;10:00 AM;34.46;34.46;46.08;40.57;51.06;44.9;-;46.08;42.32;51.06;34;51.98
Sep 14, 2017;11:00 AM;34.37;34.37;49.94;39.47;48.96;42.54;-;49.94;41.43;48.96;33.5;50.22
Sep 14, 2017;12:00 PM;30.55;30.55;48.68;32.41;42.17;34;-;48.68;41.43;42.17;31.63;51.1
Sep 14, 2017;1:00 PM;29.73;29.73;41.02;31.45;42.54;34.9;-;41.02;37.68;42.54;30.08;51.1
Sep 14, 2017;2:00 PM;25.86;29.94;42.71;30.52;44.16;41.77;-;42.71;37.01;44.16;30.14;51.1
Sep 14, 2017;3:00 PM;27.27;29.51;39.95;30.08;47.32;37.4;-;39.95;36.42;47.32;31.25;52.42
Sep 14, 2017;4:00 PM;27.94;27.94;38.23;30.2;49.35;33;-;38.23;33;49.35;32.62;54.1
Sep 14, 2017;5:00 PM;32.14;32.14;40.12;32.75;51.06;34.9;-;40.12;31.1;51.06;34;56.11
Sep 14, 2017;6:00 PM;34.91;34.91;40.18;34.91;51.78;34.91;-;40.18;32.01;51.78;35.54;55.4
Sep 14, 2017;7:00 PM;35.88;34.45;54.74;36.7;54.33;40.1;-;54.74;36.1;54.33;38.92;69.59
Sep 14, 2017;8:00 PM;36.09;35.3;44.8;40.01;55;55;-;44.8;37.84;54.1;38;58.06
Sep 14, 2017;9:00 PM;34.45;34.45;39.1;35.62;49.31;40;-;39.1;37.61;49.31;33.85;49.07
Sep 14, 2017;10:00 PM;26.66;26.66;32.84;32.12;45;45.6;-;32.84;37.01;42.8;28.54;45.05
Sep 14, 2017;11:00 PM;19.03;19.03;30.16;28.79;41.69;45.16;-;30.16;37.03;19.03;20.9;30.88
Sep 15, 2017;12:00 AM;20.53;27.8;28.73;32.7;40.15;32.7;-;28.73;36.27;40.15;18;30.94
Sep 15, 2017;1:00 AM;12.28;27.09;28.11;29.99;37.97;29.99;-;28.11;27.48;14;16;17.07
Sep 15, 2017;2:00 AM;14;26.93;27.35;21.97;37.17;27.82;-;27.35;24.07;14;14.85;15.09
Sep 15, 2017;3:00 AM;16.69;22.81;27.57;18.57;36.99;27.7;-;27.57;19.41;16.69;13.8;15.53
Sep 15, 2017;4:00 AM;22.07;22.07;29.09;23.06;37.75;27.86;-;29.09;16.74;37.75;16;19.57
Sep 15, 2017;5:00 AM;29.6;29.6;30.96;29.6;40.36;29.6;-;30.96;17.07;40.36;23.4;34.58
Sep 15, 2017;6:00 AM;40.24;35.01;35.01;40.24;46.62;40.24;-;35.01;24.28;40.4;37.8;38.56
Sep 15, 2017;7:00 AM;44.3;34.18;39.9;44.3;53.59;44.3;-;39.9;37.67;53.59;44.6;50.98
Sep 15, 2017;8:00 AM;44.8;33.73;44.58;45.85;68.13;50.83;-;44.58;44.4;68.13;44.98;55.97
Sep 15, 2017;9:00 AM;40.96;33.79;48.95;46.2;67.75;70.84;-;48.95;44.05;67.75;41.4;54.03
Sep 15, 2017;10:00 AM;39.98;35.01;48.08;43.48;55.58;59.88;-;48.08;41.36;55.58;39.9;53.06
Sep 15, 2017;11:00 AM;38.96;35.03;46.42;42.32;55;49.38;-;46.42;40.02;55;39.5;52.44
Sep 15, 2017;12:00 PM;36.69;35.09;44.5;39.5;49.01;39.5;-;44.5;39.91;50.02;37.3;53.93
Sep 15, 2017;1:00 PM;33.05;33.05;39.83;37.59;46.87;37.59;-;39.83;38.52;46.87;36.1;50.02
Sep 15, 2017;2:00 PM;36.4;35.52;37.96;36.4;49.05;36.4;-;37.96;36.36;49.05;35.1;48.96
Sep 15, 2017;3:00 PM;36.13;35.14;36.58;36.13;49.01;36.13;-;36.58;35.64;49.01;36.5;46.09
Sep 15, 2017;4:00 PM;38.65;35.31;37.58;38.65;51.35;38.65;-;37.58;36.32;51.35;38.05;46.01
Sep 15, 2017;5:00 PM;42.51;40.66;40.66;42.51;52.01;42.51;-;40.66;36.97;52.01;41.11;43.82
Sep 15, 2017;6:00 PM;45.47;45.47;45.47;45.47;53.59;45.47;-;45.47;41.11;45.47;44.6;46.01
Sep 15, 2017;7:00 PM;48;48;55.07;48;57.08;48;-;55.07;44.43;57.08;47.43;60.86
Sep 15, 2017;8:00 PM;47.95;47.95;47.95;47.95;56;47.95;-;47.95;46.3;56;47.91;64.02
Sep 15, 2017;9:00 PM;42.05;42.05;42.05;42.05;51.86;42.05;-;39.17;46.12;50.1;43.34;48.09
Sep 15, 2017;10:00 PM;37.91;37.91;37.91;39.42;46.78;39.42;-;33.12;43.05;37.91;38.01;43.84
Sep 15, 2017;11:00 PM;31.4;31.4;31.4;37.79;46.71;37.79;-;31.4;40.29;31.4;33.6;38.47
Sep 16, 2017;12:00 AM;33.95;33.95;31.03;33.95;43.91;33.95;-;31.03;36.91;39.9;33;44.08
Sep 16, 2017;1:00 AM;32;32;31.04;32;41.41;32;-;31.04;35.03;32;32.5;37
Sep 16, 2017;2:00 AM;31.57;31.57;30.56;31.57;39.25;31.57;-;30.56;32.9;31.57;31.02;36.08
Sep 16, 2017;3:00 AM;31.01;31.01;30.6;31.01;39.15;31.01;-;30.6;31;31.01;30.99;34.58
Sep 16, 2017;4:00 AM;30.82;30.82;30.82;30.82;39.15;30.82;-;30.82;30.58;30.82;30.84;34.58
Sep 16, 2017;5:00 AM;31.44;31.44;31.44;31.44;39;31.44;-;31.44;30.01;31.44;32;34.63
Sep 16, 2017;6:00 AM;31.94;31.94;31.94;31.94;39.91;31.94;-;31.94;31.91;31.94;33.5;42.62
Sep 16, 2017;7:00 AM;34.7;34.7;34.7;34.7;41.17;34.7;-;34.7;34.04;41.17;38;50.32
Sep 16, 2017;8:00 AM;40.38;40.38;40.38;40.38;47.66;40.38;-;38.6;36.05;47.66;41.06;58.28
Sep 16, 2017;9:00 AM;40.92;40.92;40.92;45.19;47.37;46.07;-;40.92;39.36;47.37;41;60.46
Sep 16, 2017;10:00 AM;40.63;40.63;40.57;41.43;43.92;44.9;-;38.1;40.19;43.92;41.07;61.32
Sep 16, 2017;11:00 AM;35.45;35.45;35.5;42.88;42.88;44.19;-;35.5;40.44;42.88;39.9;64.59
Sep 16, 2017;12:00 PM;37.93;37.93;37.93;38.27;38.27;39.66;-;37.93;39.05;38.27;39;60.46
Sep 16, 2017;1:00 PM;35.29;35.29;35.29;35.29;35.29;35.29;-;35.29;37.59;35.29;36.17;60.02
Sep 16, 2017;2:00 PM;32.99;32.99;34.01;32.99;32.99;32.99;-;34.01;35.08;32.99;35.57;56.11
Sep 16, 2017;3:00 PM;33.9;33.9;34.01;33.9;34;33.9;-;34.01;34.44;34;35.59;53.93
Sep 16, 2017;4:00 PM;35.5;35.5;35.5;35.5;37.69;35.5;-;35.5;34.24;37.69;37.38;55.46
Sep 16, 2017;5:00 PM;40.03;40.03;40.03;40.03;43;40.03;-;38.44;36.01;43;40.5;56.11
Sep 16, 2017;6:00 PM;44.64;44.64;44.64;44.64;47.37;44.64;-;39.98;38.68;47.37;43.36;60.46
Sep 16, 2017;7:00 PM;48.01;48.01;48.01;48.01;51.86;48.01;-;48.01;41.49;51.86;47.21;95
Sep 16, 2017;8:00 PM;46.7;46.7;46.7;46.7;49.95;46.7;-;46.7;44.96;49.95;47.8;87
Sep 16, 2017;9:00 PM;43.54;43.54;43.54;43.54;45.61;43.54;-;40.8;45.75;43.54;42.85;52.68
Sep 16, 2017;10:00 PM;40.33;40.33;40.33;40.33;40.33;40.33;-;35.6;42.01;40.33;38.36;45.15
Sep 16, 2017;11:00 PM;35.01;35.01;35.01;37.4;39.15;37.4;-;33.66;40.1;35.01;34;42.21
Sep 17, 2017;12:00 AM;32.27;32.27;33.22;34.37;39.93;38.93;-;33.22;37.06;32.27;33.4;35.51
Sep 17, 2017;1:00 AM;30.4;30.4;31.95;30.71;39.43;31.4;-;31.95;35.09;30.4;30.2;31.03
Sep 17, 2017;2:00 AM;30.06;30.06;31.49;30.06;38.87;30.06;-;31.49;32.56;30.06;30.01;30.01
Sep 17, 2017;3:00 AM;29.43;29.43;30.73;29.43;38.87;29.8;-;30.73;32.33;29.43;28.58;28.58
Sep 17, 2017;4:00 AM;29.18;29.18;31.06;29.18;38.82;29.8;-;31.06;29.6;29.18;28.3;28.3
Sep 17, 2017;5:00 AM;29.38;29.38;31.83;29.38;39.14;29.8;-;31.83;29.38;29.38;28.09;28.09
Sep 17, 2017;6:00 AM;29.98;29.98;31.85;29.98;39.36;29.98;-;31.85;29.28;29.98;30.01;30.01
Sep 17, 2017;7:00 AM;30.09;30.09;32.07;30.09;38.8;30.09;-;32.07;31.28;30.09;30;30.88
Sep 17, 2017;8:00 AM;32.04;32.04;33.87;32.04;37.87;32.04;-;33.87;30.63;32.04;33.4;38.31
Sep 17, 2017;9:00 AM;32.59;32.59;37.59;32.59;38.55;32.59;-;37.59;34.24;38.55;35.5;41.47
Sep 17, 2017;10:00 AM;32.16;32.16;39.94;32.16;39.89;32.44;-;39.94;35.02;39.89;35.27;47.03
Sep 17, 2017;11:00 AM;32.65;32.65;40.17;32.65;37.58;32.65;-;40.17;33.36;37.58;35.8;49.8
Sep 17, 2017;12:00 PM;32.05;32.05;38.98;32.72;32.72;33.96;-;38.98;33.74;32.72;33.2;49.8
Sep 17, 2017;1:00 PM;30.31;30.31;36.46;31.41;31.41;33.85;-;36.46;34.06;31.41;30.1;43.08
Sep 17, 2017;2:00 PM;30.01;30.4;34.62;30.45;30.45;31.4;-;34.62;31.13;30.45;29.75;42.01
Sep 17, 2017;3:00 PM;29.72;30.36;35.04;30.24;30.24;31.37;-;35.04;28.91;30.24;30;42.06
Sep 17, 2017;4:00 PM;30.05;30.05;34.9;30.05;38.45;31.78;-;34.9;29.27;36.1;31.71;42.01
Sep 17, 2017;5:00 PM;32.15;32.15;36.66;32.15;42.5;32.47;-;36.66;30.57;42.5;34.7;46.01
Sep 17, 2017;6:00 PM;41;41;44.18;41;47.66;41;-;44.18;34.39;47.66;40.02;47.98
Sep 17, 2017;7:00 PM;45.09;45.09;50.06;45.09;53.49;45.09;-;50.06;40.48;53.49;46.5;61.02
Sep 17, 2017;8:00 PM;46.95;46.95;46.95;48.02;55.52;50;-;46.95;44.24;55.52;46.94;56.11
Sep 17, 2017;9:00 PM;42.38;42.38;42.38;43.26;52.02;44.91;-;39.91;44.91;45.1;43.01;49.65
Sep 17, 2017;10:00 PM;38.27;38.27;38.27;41.39;51;47.4;-;35.76;41.93;38.27;40;41.52
Sep 17, 2017;11:00 PM;33.09;33.09;33.09;38.2;42.52;46.2;-;33.09;40.34;33.09;34.6;35.2
Sep 18, 2017;12:00 AM;32.77;32.77;32.77;38.05;39.29;38.05;-;31.54;37.79;32.77;33.8;33.8
Sep 18, 2017;1:00 AM;32.08;32.08;31.34;33.4;34.1;33.4;-;31.34;36.63;32.08;30.92;30.92
Sep 18, 2017;2:00 AM;32.1;32.1;31.09;32.1;32.1;32.1;-;31.09;34.73;32.1;30.49;30.49
Sep 18, 2017;3:00 AM;31.42;31.42;30.91;31.42;31.42;31.42;-;30.91;34.13;31.42;28.87;28.87
Sep 18, 2017;4:00 AM;32;32;32;32;32;32;-;31.1;33.07;32;30.37;30.37
Sep 18, 2017;5:00 AM;32.6;32.6;32.6;32.6;35.66;32.6;-;32.6;34.02;32.6;33;33.59
Sep 18, 2017;6:00 AM;43.89;43.89;43.89;43.89;46.66;43.89;-;39.94;36.64;46.66;46;50.05
